iso1,iso2,seadistance,capitalport1,capitalport2,roaddistance,short
SHN,SLE,5520,,183,,0
SHN,SLV,11511,,44,,0
SHN,SMR,10779,,359,,0
SHN,SOM,8812,,550,,0
SHN,SPM,11227,,0,,0
SHN,SRB,11946,,404,,0
SHN,STP,5165,,,,0
SHN,SUR,6877,,0,,0
SHN,SVK,12625,,527,,0
SHN,SVN,12625,,111,,0
SHN,SWE,11846,,472,,0
SHN,SWZ,4358,,317,,0
SHN,SYC,7833,,0,,0
SHN,SYR,13287,,210,,0
SHN,TCA,9636,,,,0
SHN,TCD,5510,,1529,,0
SHN,TGO,5526,,0,,0
SHN,THA,14380,,19,,0
SHN,TJK,11969,,2104,,0
SHN,TKL,17723,,,,0
SHN,TKM,12115,,1948,,0
SHN,TLS,14038,,205,,0
SHN,TON,17088,,,,0
SHN,TTO,7982,,,,0
SHN,TUN,10831,,7,,0
SHN,TUR,12634,,476,,0
SHN,TUV,18605,,,,0
SHN,TWN,15896,,347,,0
SHN,TZA,7281,,194,,0
SHN,UGA,7482,,1137,,0
SHN,UKR,13340,,,,0
SHN,URY,3992,,749,,0
SHN,USA,11802,,2242,,0
SHN,UZB,11969,,2633,,0
SHN,VCT,8058,,,,0
SHN,VEN,8610,,205,,0
SHN,VGB,8739,,0,,0
SHN,VIR,8759,,0,,0
SHN,VNM,13990,,1514,,0
SHN,VUT,17782,,0,,0
SHN,WLF,17696,,,,0
SHN,WSM,17315,,,,0
SHN,YEM,10372,,345,,0
SHN,ZAF,3965,,630,,0
SHN,ZMB,4358,,1757,,0
SHN,ZWE,4358,,1301,,0
SLB,ABW,14487,,,,0
SLB,AFG,11170,,1471,,0
SLB,AGO,17176,,1184,,0
SLB,AIA,15336,,,,0
SLB,ALB,16220,,248,,0
SLB,AND,16976,,453,,0
SLB,ANT,15354,,,,0
SLB,ARE,11933,,229,,0
SLB,ARG,14469,,1738,,0
SLB,ARM,7013,,818,,0
SLB,ASM,3579,,,,0
SLB,ATG,15458,,,,0
SLB,AUS,4322,,638,,0
SLB,AUT,16856,,468,,0
SLB,AZE,7013,,1197,,0
SLB,BDI,12086,,1365,,0
SLB,BEL,20386,,132,,0
SLB,BEN,20225,,80,,0
SLB,BFA,20241,,971,,0
SLB,BGD,9121,,996,,0
SLB,BGR,16547,,451,,0
SLB,BHR,12396,,0,,0
SLB,BHS,15781,,,,0
SLB,BIH,16548,,197,,0
SLB,BLR,22286,,530,,0
SLB,BLZ,14989,,78,,0
SLB,BMU,16368,,0,,0
SLB,BOL,13457,,2520,,0
SLB,BRA,19257,,1121,,0
SLB,BRB,15552,,0,,0
SLB,BRN,4951,,42,,0
SLB,BTN,9121,,1072,,0
SLB,BWA,12729,,947,,0
SLB,CAF,19712,,1273,,0
SLB,CAN,9282,,4340,,0
SLB,CHE,16976,,581,,0
SLB,CHL,13457,,116,,0
SLB,CHN,5669,,1449,,0
SLB,CIV,20347,,251,,0
SLB,CMR,19712,,283,,0
SLB,COD,18325,,,,0
SLB,COG,18512,,438,,0
SLB,COK,4418,,,,0
SLB,COL,13865,,934,,0
SLB,COM,11252,,,,0
SLB,CPV,19007,,,,0
SLB,CRI,13862,,142,,0
SLB,CUB,15279,,,,0
SLB,CYM,14804,,0,,0
SLB,CYP,15560,,43,,0
SLB,CZE,20623,,693,,0
SLB,DEU,20619,,391,,0
SLB,DJI,12488,,297,,0
SLB,DMA,15451,,0,,0
SLB,DNK,21695,,0,,0
SLB,DOM,15161,,,,0
SLB,DZA,18083,,386,,0
SLB,ECU,12727,,347,,0
SLB,EGY,14939,,175,,0
SLB,ERI,12590,,592,,0
SLB,ESP,18507,,655,,0
SLB,EST,22307,,23,,0
SLB,ETH,12590,,864,,0
SLB,FIN,22329,,0,,0
SLB,FJI,2631,,,,0
SLB,FLK,14093,,0,,0
SLB,FRA,16975,,757,,0
SLB,FRO,19705,,0,,0
SLB,FSM,2149,,,,0
SLB,GAB,19303,,14,,0
SLB,GBR,20146,,95,,0
SLB,GEO,17644,,436,,0
SLB,GHA,20230,,14,,0
SLB,GIB,18513,,,,0
SLB,GIN,21256,,0,,0
SLB,GLP,15469,,,,0
SLB,GMB,21864,,0,,0
SLB,GNB,21603,,38,,0
SLB,GNQ,19470,,,,0
SLB,GRC,15793,,28,,0
SLB,GRD,15380,,,,0
SLB,GRL,19884,,,,0
SLB,GTM,12232,,198,,0
SLB,GUF,16764,,0,,0
SLB,GUM,2968,,,,0
SLB,GUY,16194,,45,,0
SLB,HKG,5320,,,,0
SLB,HND,14851,,275,,0
SLB,HRV,16783,,264,,0
SLB,HTI,14908,,,,0
SLB,HUN,16856,,569,,0
SLB,IDN,5287,,0,,0
SLB,IND,10399,,1312,,0
SLB,IRL,20236,,0,,0
SLB,IRN,11973,,1533,,0
SLB,IRQ,12629,,640,,0
SLB,ISL,19855,,52,,0
SLB,ISR,15133,,53,,0
SLB,ITA,16652,,14,,0
SLB,JAM,14661,,59,,0
SLB,JOR,14639,,321,,0
SLB,JPN,5490,,378,,0
SLB,KAZ,7013,,3085,,0
SLB,KEN,12100,,515,,0
SLB,KGZ,11170,,3209,,0
SLB,KHM,6102,,139,,0
SLB,KIR,5179,,,,0
SLB,KNA,15360,,,,0
SLB,KOR,5798,,423,,0
SLB,KWT,12598,,118,,0
SLB,LAO,6614,,669,,0
SLB,LBN,15553,,91,,0
SLB,LBR,20398,,640,,0
SLB,LBY,16889,,111,,0
SLB,LCA,15431,,,,0
SLB,LIE,16856,,684,,0
SLB,LKA,8556,,100,,0
SLB,LSO,12729,,579,,0
SLB,LTU,22279,,,,0
SLB,LUX,20325,,325,,0
SLB,LVA,22094,,177,,0
SLB,MAC,5378,,,,0
SLB,MAR,18587,,257,,0
SLB,MCO,16931,,0,,0
SLB,MDA,16862,,501,,0
SLB,MDG,10929,,283,,0
SLB,MDV,9130,,,,0
SLB,MEX,11323,,502,,0
SLB,MHL,2624,,,,0
SLB,MKD,16533,,329,,0
SLB,MLI,21260,,855,,0
SLB,MLT,16382,,,,0
SLB,MMR,7309,,1372,,0
SLB,MNE,16534,,53,,0
SLB,MNG,5670,,2849,,0
SLB,MNP,3095,,,,0
SLB,MOZ,12578,,100,,0
SLB,MRT,21295,,503,,0
SLB,MSR,15405,,,,0
SLB,MTQ,15453,,0,,0
SLB,MUS,10189,,0,,0
SLB,MWI,12086,,1680,,0
SLB,MYS,6313,,65,,0
SLB,MYT,11190,,,,0
SLB,NAM,15999,,334,,0
SLB,NCL,2140,,142,,0
SLB,NER,20226,,1016,,0
SLB,NFK,2907,,,,0
SLB,NGA,20191,,667,,0
SLB,NIC,14210,,486,,0
SLB,NIU,3798,,,,0
SLB,NLD,20320,,167,,0
SLB,NOR,21303,,54,,0
SLB,NPL,9121,,1662,,0
SLB,NRU,1536,,,,0
SLB,NZL,3922,,597,,0
SLB,OMN,11542,,1053,,0
SLB,PAK,11168,,1449,,0
SLB,PAN,13543,,56,,0
SLB,PER,12470,,974,,0
SLB,PHL,4899,,230,,0
SLB,PLW,2931,,,,0
SLB,PNG,1087,,0,,0
SLB,POL,22175,,446,,0
SLB,PRI,15165,,,,0
SLB,PRK,6570,,529,,0
SLB,PRT,19049,,2,,0
SLB,PRY,16826,,1350,,0
SLB,PSE,15067,,,,0
SLB,PYF,5808,,,,0
SLB,QAT,12357,,29,,0
SLB,REU,10410,,,,0
SLB,ROU,16862,,203,,0
SLB,RUS,7012,,9417,,0
SLB,RWA,12086,,1331,,0
SLB,SAU,13607,,973,,0
SLB,SDN,13775,,1139,,0
SLB,SEN,21992,,0,,0
SLB,SGP,5943,,0,,0
SLB,SHN,16936,,,,0
SLB,SLE,21040,,183,,0
SLB,SLV,12496,,44,,0
SLB,SMR,16652,,359,,0
SLB,SOM,11684,,550,,0
SLB,SPM,18053,,0,,0
SLB,SRB,16541,,404,,0
SLB,STP,19430,,,,0
SLB,SUR,16533,,0,,0
SLB,SVK,16856,,527,,0
SLB,SVN,16856,,111,,0
SLB,SWE,21198,,472,,0
SLB,SWZ,12578,,317,,0
SLB,SYC,10489,,0,,0
SLB,SYR,15606,,210,,0
SLB,TCA,15078,,,,0
SLB,TCD,19712,,1529,,0
SLB,TGO,20239,,0,,0
SLB,THA,6613,,19,,0
SLB,TJK,11170,,2104,,0
SLB,TKL,3434,,,,0
SLB,TKM,11972,,1948,,0
SLB,TLS,3123,,205,,0
SLB,TON,3335,,,,0
SLB,TTO,15444,,,,0
SLB,TUN,16739,,7,,0
SLB,TUR,16400,,476,,0
SLB,TUV,2373,,,,0
SLB,TWN,4927,,347,,0
SLB,TZA,12086,,194,,0
SLB,UGA,12100,,1137,,0
SLB,UKR,17248,,,,0
SLB,URY,16825,,749,,0
SLB,USA,9194,,4536,,0
SLB,UZB,11170,,2633,,0
SLB,VCT,15369,,,,0
SLB,VEN,14857,,205,,0
SLB,VGB,15225,,0,,0
SLB,VIR,15195,,0,,0
SLB,VNM,5625,,1514,,0
SLB,VUT,1777,,0,,0
SLB,WLF,3009,,,,0
SLB,WSM,3419,,,,0
SLB,YEM,12312,,345,,0
SLB,ZAF,12730,,630,,0
SLB,ZMB,12578,,1757,,0
SLB,ZWE,12578,,1301,,0
SLE,ABW,5829,183,,,0
SLE,AFG,13313,183,1471,,0
SLE,AGO,3802,183,1184,,0
SLE,AIA,5273,183,,,0
SLE,ALB,6017,183,248,,0
SLE,AND,4911,183,453,,0
SLE,ANT,5233,183,,,0
SLE,ARE,13454,183,229,,0
SLE,ARG,7786,183,1738,,0
SLE,ARM,7743,183,818,,0
SLE,ASM,17305,183,,,0
SLE,ATG,5085,183,,,0
SLE,AUS,17794,183,638,,0
SLE,AUT,7122,183,468,,0
SLE,AZE,7743,183,1197,,0
SLE,BDI,11330,183,1365,,0
SLE,BEL,5745,183,132,,0
SLE,BEN,1778,183,80,,0
SLE,BFA,1690,183,971,,0
SLE,BGD,16537,183,996,,0
SLE,BGR,7288,183,451,,0
SLE,BHR,13926,183,0,,0
SLE,BHS,6914,183,,,0
SLE,BIH,6373,183,197,,0
SLE,BLR,7387,183,530,,0
SLE,BLZ,7766,183,78,,0
SLE,BMU,5337,183,0,,0
SLE,BOL,12514,183,2520,,0
SLE,BRA,5229,183,1121,,0
SLE,BRB,4811,183,0,,0
SLE,BRN,17920,183,42,,0
SLE,BTN,16537,183,1072,,0
SLE,BWA,7734,183,947,,0
SLE,CAF,2390,183,1273,,0
SLE,CAN,5903,183,1102,,0
SLE,CHE,4911,183,581,,0
SLE,CHL,12515,183,116,,0
SLE,CHN,21048,183,1449,,0
SLE,CIV,1112,183,251,,0
SLE,CMR,2391,183,283,,0
SLE,COD,3245,183,,,0
SLE,COG,3121,183,438,,0
SLE,COK,16226,183,,,0
SLE,COL,6543,183,934,,0
SLE,COM,10554,183,,,0
SLE,CPV,1615,183,,,0
SLE,CRI,7299,183,142,,0
SLE,CUB,7321,183,,,0
SLE,CYM,7147,183,0,,0
SLE,CYP,7773,183,43,,0
SLE,CZE,5999,183,693,,0
SLE,DEU,6000,183,391,,0
SLE,DJI,10537,183,297,,0
SLE,DMA,5012,183,0,,0
SLE,DNK,6802,183,0,,0
SLE,DOM,6037,183,,,0
SLE,DZA,4311,183,386,,0
SLE,ECU,8332,183,347,,0
SLE,EGY,7741,183,175,,0
SLE,ERI,10419,183,592,,0
SLE,ESP,3841,183,655,,0
SLE,EST,7418,183,23,,0
SLE,ETH,10418,183,864,,0
SLE,FIN,7434,183,0,,0
SLE,FJI,18464,183,,,0
SLE,FLK,7514,183,0,,0
SLE,FRA,4912,183,757,,0
SLE,FRO,6399,183,0,,0
SLE,FSM,21029,183,,,0
SLE,GAB,2563,183,14,,0
SLE,GBR,5444,183,95,,0
SLE,GEO,8024,183,436,,0
SLE,GHA,1536,183,14,,0
SLE,GIB,3839,183,,,0
SLE,GIN,209,183,0,,0
SLE,GLP,5033,183,,,0
SLE,GMB,817,183,0,,0
SLE,GNB,556,183,38,,0
SLE,GNQ,2548,183,,,0
SLE,GRC,6643,183,28,,0
SLE,GRD,4957,183,,,0
SLE,GRL,6398,183,,,0
SLE,GTM,8692,183,198,,0
SLE,GUF,4041,183,0,,0
SLE,GUM,21080,183,,,0
SLE,GUY,4513,183,45,,0
SLE,HKG,19735,183,,,0
SLE,HND,7695,183,275,,0
SLE,HRV,7053,183,264,,0
SLE,HTI,6329,183,,,0
SLE,HUN,7122,183,569,,0
SLE,IDN,16245,183,0,,0
SLE,IND,13711,183,1312,,0
SLE,IRL,5535,183,0,,0
SLE,IRN,13513,183,1533,,0
SLE,IRQ,14305,183,640,,0
SLE,ISL,6629,183,52,,0
SLE,ISR,7966,183,53,,0
SLE,ITA,5207,183,14,,0
SLE,JAM,6707,183,59,,0
SLE,JOR,8569,183,321,,0
SLE,JPN,22023,183,378,,0
SLE,KAZ,7743,183,3085,,0
SLE,KEN,11526,183,515,,0
SLE,KGZ,13313,183,3209,,0
SLE,KHM,17962,183,139,,0
SLE,KIR,15312,183,,,0
SLE,KNA,5200,183,,,0
SLE,KOR,21719,183,423,,0
SLE,KWT,14279,183,118,,0
SLE,LAO,18487,183,669,,0
SLE,LBN,7821,183,91,,0
SLE,LBR,678,183,640,,0
SLE,LBY,5904,183,111,,0
SLE,LCA,4955,183,,,0
SLE,LIE,7122,183,684,,0
SLE,LKA,14511,183,100,,0
SLE,LSO,7734,183,579,,0
SLE,LTU,7387,183,,,0
SLE,LUX,5686,183,325,,0
SLE,LVA,7262,183,177,,0
SLE,MAC,19713,183,,,0
SLE,MAR,3798,183,257,,0
SLE,MCO,5018,183,0,,0
SLE,MDA,7589,183,501,,0
SLE,MDG,10443,183,283,,0
SLE,MDV,13940,183,,,0
SLE,MEX,9761,183,502,,0
SLE,MHL,18156,183,,,0
SLE,MKD,6340,183,329,,0
SLE,MLI,209,183,855,,0
SLE,MLT,5687,183,,,0
SLE,MMR,16215,183,1372,,0
SLE,MNE,6341,183,53,,0
SLE,MNG,21047,183,2849,,0
SLE,MNP,21245,183,,,0
SLE,MOZ,8216,183,100,,0
SLE,MRT,1787,183,503,,0
SLE,MSR,5123,183,,,0
SLE,MTQ,4986,183,0,,0
SLE,MUS,10710,183,0,,0
SLE,MWI,11330,183,1680,,0
SLE,MYS,16421,183,65,,0
SLE,MYT,10551,183,,,0
SLE,NAM,4716,183,334,,0
SLE,NCL,19665,183,142,,0
SLE,NER,1777,183,1016,,0
SLE,NFK,19513,183,,,0
SLE,NGA,1915,183,667,,0
SLE,NIC,7208,183,486,,0
SLE,NIU,17345,183,,,0
SLE,NLD,5687,183,167,,0
SLE,NOR,6452,183,54,,0
SLE,NPL,16537,183,1662,,0
SLE,NRU,19003,183,,,0
SLE,NZL,18797,183,597,,0
SLE,OMN,11788,183,1053,,0
SLE,PAK,13313,183,1449,,0
SLE,PAN,7033,183,56,,0
SLE,PER,8967,183,974,,0
SLE,PHL,19331,183,230,,0
SLE,PLW,19868,183,,,0
SLE,PNG,20057,183,0,,0
SLE,POL,7210,183,446,,0
SLE,PRI,5435,183,,,0
SLE,PRK,22437,183,529,,0
SLE,PRT,3961,183,2,,0
SLE,PRY,6808,183,1350,,0
SLE,PSE,7977,183,,,0
SLE,PYF,15217,183,,,0
SLE,QAT,13856,183,29,,0
SLE,REU,10467,183,,,0
SLE,ROU,7590,183,203,,0
SLE,RUS,7744,183,1512,,0
SLE,RWA,11330,183,1331,,0
SLE,SAU,9294,183,973,,0
SLE,SDN,9106,183,1139,,0
SLE,SEN,946,183,0,,0
SLE,SGP,16763,183,0,,0
SLE,SHN,5521,183,,,0
SLE,SLB,21044,183,,,0
SLE,SLV,8459,183,44,,0
SLE,SMR,5206,183,359,,0
SLE,SOM,12312,183,550,,0
SLE,SPM,5465,183,0,,0
SLE,SRB,6372,183,404,,0
SLE,STP,2321,183,,,0
SLE,SUR,4169,183,0,,0
SLE,SVK,7122,183,527,,0
SLE,SVN,7122,183,111,,0
SLE,SWE,6409,183,472,,0
SLE,SWZ,8217,183,317,,0
SLE,SYC,11941,183,0,,0
SLE,SYR,7784,183,210,,0
SLE,TCA,6331,183,,,0
SLE,TCD,2390,183,1529,,0
SLE,TGO,1690,183,0,,0
SLE,THA,18488,183,19,,0
SLE,TJK,13313,183,2104,,0
SLE,TKL,17199,183,,,0
SLE,TKM,13512,183,1948,,0
SLE,TLS,18145,183,205,,0
SLE,TON,17734,183,,,0
SLE,TTO,4958,183,,,0
SLE,TUN,5258,183,7,,0
SLE,TUR,7062,183,476,,0
SLE,TUV,18173,183,,,0
SLE,TWN,20004,183,347,,0
SLE,TZA,11331,183,194,,0
SLE,UGA,11526,183,1137,,0
SLE,UKR,7792,183,,,0
SLE,URY,6809,183,749,,0
SLE,USA,8489,183,2242,,0
SLE,UZB,13313,183,2633,,0
SLE,VCT,4960,183,,,0
SLE,VEN,5613,183,205,,0
SLE,VGB,5374,183,0,,0
SLE,VIR,5402,183,0,,0
SLE,VNM,18097,183,1514,,0
SLE,VUT,19436,183,0,,0
SLE,WLF,17816,183,,,0
SLE,WSM,17374,183,,,0
SLE,YEM,10708,183,345,,0
SLE,ZAF,7735,183,630,,0
SLE,ZMB,8217,183,1757,,0
SLE,ZWE,8217,183,1301,,0
SLV,ABW,2617,44,,,0
SLV,AFG,19120,44,1471,,0
SLV,AGO,12069,44,1184,,0
SLV,AIA,3429,44,,,0
SLV,ALB,11411,44,248,,0
SLV,AND,10306,44,453,,0
SLV,ANT,3447,44,,,0
SLV,ARE,19370,44,229,,0
SLV,ARG,10196,44,1738,,0
SLV,ARM,12333,44,818,,0
SLV,ASM,9433,44,,,0
SLV,ATG,3551,44,,,0
SLV,AUS,13609,44,638,,0
SLV,AUT,12542,44,468,,0
SLV,AZE,12333,44,1197,,0
SLV,BDI,18312,44,1365,,0
SLV,BEL,8484,44,132,,0
SLV,BEN,10242,44,80,,0
SLV,BFA,10156,44,971,,0
SLV,BGD,20343,44,996,,0
SLV,BGR,12681,44,451,,0
SLV,BHR,19843,44,0,,0
SLV,BHS,3846,44,,,0
SLV,BIH,11766,44,197,,0
SLV,BLR,10379,44,530,,0
SLV,BLZ,2836,44,78,,0
SLV,BMU,4501,44,0,,0
SLV,BOL,5960,44,2520,,0
SLV,BRA,9736,44,1121,,0
SLV,BRB,3645,44,0,,0
SLV,BRN,15977,44,42,,0
SLV,BTN,20344,44,1072,,0
SLV,BWA,14679,44,947,,0
SLV,CAF,10873,44,1273,,0
SLV,CAN,5965,44,4340,,0
SLV,CHE,10306,44,581,,0
SLV,CHL,5961,44,116,,0
SLV,CHN,14802,44,1449,,0
SLV,CIV,9585,44,251,,0
SLV,CMR,10873,44,283,,0
SLV,COD,11712,44,,,0
SLV,COG,11599,44,438,,0
SLV,COK,8292,44,,,0
SLV,COL,1917,44,934,,0
SLV,COM,17560,44,,,0
SLV,CPV,7103,44,,,0
SLV,CRI,1865,44,142,,0
SLV,CUB,3121,44,,,0
SLV,CYM,2686,44,0,,0
SLV,CYP,13579,44,43,,0
SLV,CZE,8716,44,693,,0
SLV,DEU,8716,44,391,,0
SLV,DJI,16562,44,297,,0
SLV,DMA,3545,44,0,,0
SLV,DNK,9794,44,0,,0
SLV,DOM,3292,44,,,0
SLV,DZA,9705,44,386,,0
SLV,ECU,2026,44,347,,0
SLV,EGY,13547,44,175,,0
SLV,ERI,16437,44,592,,0
SLV,ESP,9234,44,655,,0
SLV,EST,10406,44,23,,0
SLV,ETH,16436,44,864,,0
SLV,FIN,10428,44,0,,0
SLV,FJI,10593,44,,,0
SLV,FLK,9889,44,0,,0
SLV,FRA,10305,44,757,,0
SLV,FRO,7842,44,0,,0
SLV,FSM,12550,44,,,0
SLV,GAB,11059,44,14,,0
SLV,GBR,8244,44,95,,0
SLV,GEO,13416,44,436,,0
SLV,GHA,10009,44,14,,0
SLV,GIB,9233,44,,,0
SLV,GIN,8305,44,0,,0
SLV,GLP,3563,44,,,0
SLV,GMB,7914,44,0,,0
SLV,GNB,7980,44,38,,0
SLV,GNQ,11041,44,,,0
SLV,GRC,12036,44,28,,0
SLV,GRD,3462,44,,,0
SLV,GRL,7981,44,,,0
SLV,GTM,308,44,198,,0
SLV,GUF,4694,44,0,,0
SLV,GUM,12498,44,,,0
SLV,GUY,4198,44,45,,0
SLV,HKG,15570,44,,,0
SLV,HND,2765,44,275,,0
SLV,HRV,12462,44,264,,0
SLV,HTI,3041,44,,,0
SLV,HUN,12542,44,569,,0
SLV,IDN,17383,44,0,,0
SLV,IND,19854,44,1312,,0
SLV,IRL,8334,44,0,,0
SLV,IRN,19443,44,1533,,0
SLV,IRQ,20391,44,640,,0
SLV,ISL,7992,44,52,,0
SLV,ISR,13771,44,53,,0
SLV,ITA,10601,44,14,,0
SLV,JAM,2791,44,59,,0
SLV,JOR,14405,44,321,,0
SLV,JPN,13440,44,378,,0
SLV,KAZ,12333,44,3085,,0
SLV,KEN,18519,44,515,,0
SLV,KGZ,19120,44,3209,,0
SLV,KHM,16994,44,139,,0
SLV,KIR,7293,44,,,0
SLV,KNA,3454,44,,,0
SLV,KOR,14162,44,423,,0
SLV,KWT,20363,44,118,,0
SLV,LAO,17506,44,669,,0
SLV,LBN,13627,44,91,,0
SLV,LBR,9158,44,640,,0
SLV,LBY,11297,44,111,,0
SLV,LCA,3525,44,,,0
SLV,LIE,12542,44,684,,0
SLV,LKA,19807,44,100,,0
SLV,LSO,14679,44,579,,0
SLV,LTU,10379,44,,,0
SLV,LUX,8417,44,325,,0
SLV,LVA,10193,44,177,,0
SLV,MAC,15628,44,,,0
SLV,MAR,9192,44,257,,0
SLV,MCO,10411,44,0,,0
SLV,MDA,12983,44,501,,0
SLV,MDG,17656,44,283,,0
SLV,MDV,20262,44,,,0
SLV,MEX,1383,44,502,,0
SLV,MHL,10141,44,,,0
SLV,MKD,11734,44,329,,0
SLV,MLI,8304,44,855,,0
SLV,MLT,11081,44,,,0
SLV,MMR,18572,44,1372,,0
SLV,MNE,11734,44,53,,0
SLV,MNG,14802,44,2849,,0
SLV,MNP,12389,44,,,0
SLV,MOZ,15161,44,100,,0
SLV,MRT,8080,44,503,,0
SLV,MSR,3499,44,,,0
SLV,MTQ,3546,44,0,,0
SLV,MUS,18054,44,0,,0
SLV,MWI,18312,44,1680,,0
SLV,MYS,17589,44,65,,0
SLV,MYT,17565,44,,,0
SLV,NAM,12372,44,334,,0
SLV,NCL,11795,44,142,,0
SLV,NER,10241,44,1016,,0
SLV,NFK,11643,44,,,0
SLV,NGA,10376,44,667,,0
SLV,NIC,2163,44,486,,0
SLV,NIU,9473,44,,,0
SLV,NLD,8417,44,167,,0
SLV,NOR,9401,44,54,,0
SLV,NPL,20344,44,1662,,0
SLV,NRU,10982,44,,,0
SLV,NZL,10926,44,597,,0
SLV,OMN,17717,44,1053,,0
SLV,PAK,19119,44,1449,,0
SLV,PAN,1562,44,56,,0
SLV,PER,2623,44,974,,0
SLV,PHL,15214,44,230,,0
SLV,PLW,13756,44,,,0
SLV,PNG,13532,44,0,,0
SLV,POL,10274,44,446,,0
SLV,PRI,3258,44,,,0
SLV,PRK,13945,44,529,,0
SLV,PRT,8274,44,2,,0
SLV,PRY,11412,44,1350,,0
SLV,PSE,13782,44,,,0
SLV,PYF,7400,44,,,0
SLV,QAT,19748,44,29,,0
SLV,REU,17768,44,,,0
SLV,ROU,12983,44,203,,0
SLV,RUS,12332,44,9417,,0
SLV,RWA,18312,44,1331,,0
SLV,SAU,15211,44,973,,0
SLV,SDN,15011,44,1139,,0
SLV,SEN,7865,44,0,,0
SLV,SGP,17222,44,0,,0
SLV,SHN,11512,44,,,0
SLV,SLB,12496,44,,,0
SLV,SLE,8460,44,183,,0
SLV,SMR,10600,44,359,,0
SLV,SOM,18334,44,550,,0
SLV,SPM,6188,44,0,,0
SLV,SRB,11766,44,404,,0
SLV,STP,10814,44,,,0
SLV,SUR,4486,44,0,,0
SLV,SVK,12542,44,527,,0
SLV,SVN,12542,44,111,,0
SLV,SWE,9297,44,472,,0
SLV,SWZ,15162,44,317,,0
SLV,SYC,19062,44,0,,0
SLV,SYR,13590,44,210,,0
SLV,TCA,3211,44,,,0
SLV,TCD,10873,44,1529,,0
SLV,TGO,10156,44,0,,0
SLV,THA,17505,44,19,,0
SLV,TJK,19120,44,2104,,0
SLV,TKL,9250,44,,,0
SLV,TKM,19443,44,1948,,0
SLV,TLS,15562,44,205,,0
SLV,TON,9862,44,,,0
SLV,TTO,3487,44,,,0
SLV,TUN,10652,44,7,,0
SLV,TUR,12455,44,476,,0
SLV,TUV,10206,44,,,0
SLV,TWN,15015,44,347,,0
SLV,TZA,18313,44,194,,0
SLV,UGA,18518,44,1137,,0
SLV,UKR,13185,44,,,0
SLV,URY,11413,44,749,,0
SLV,USA,4154,44,4536,,0
SLV,UZB,19120,44,2633,,0
SLV,VCT,3462,44,,,0
SLV,VEN,2907,44,205,,0
SLV,VGB,3318,44,0,,0
SLV,VIR,3288,44,0,,0
SLV,VNM,16313,44,1514,,0
SLV,VUT,11566,44,0,,0
SLV,WLF,9944,44,,,0
SLV,WSM,9502,44,,,0
SLV,YEM,16730,44,345,,0
SLV,ZAF,14680,44,630,,0
SLV,ZMB,15162,44,1757,,0
SLV,ZWE,15162,44,1301,,0
SMR,ABW,7980,359,,,0
SMR,AFG,7402,359,1471,6487,0
SMR,AGO,9017,359,1184,,0
SMR,AIA,7079,359,,,0
SMR,ALB,993,359,248,,0
SMR,AND,513,359,453,1285,0
SMR,ANT,7071,359,,,0
SMR,ARE,7260,359,229,,0
SMR,ARG,13589,359,1738,,0
SMR,ARM,2906,359,818,3642,0
SMR,ASM,19367,359,,,0
SMR,ATG,6982,359,,,0
SMR,AUS,16372,359,638,,0
SMR,AUT,1609,359,468,802,1
SMR,AZE,2906,359,1197,4178,0
SMR,BDI,7724,359,1365,8537,0
SMR,BEL,3808,359,132,,0
SMR,BEN,7028,359,80,,0
SMR,BFA,6943,359,971,9328,0
SMR,BGD,10290,359,996,,0
SMR,BGR,2198,359,451,,0
SMR,BHR,7723,359,0,,0
SMR,BHS,8155,359,,,0
SMR,BIH,1205,359,197,,0
SMR,BLR,5451,359,530,2021,0
SMR,BLZ,9533,359,78,,0
SMR,BMU,6694,359,0,,0
SMR,BOL,14624,359,2520,,0
SMR,BRA,10190,359,1121,,0
SMR,BRB,6946,359,0,,0
SMR,BRN,11934,359,42,,0
SMR,BTN,10290,359,1072,9553,0
SMR,BWA,10590,359,947,11748,0
SMR,CAF,7676,359,1273,8304,0
SMR,CAN,6614,359,1102,,0
SMR,CHE,513,359,581,820,1
SMR,CHL,14623,359,116,,0
SMR,CHN,15102,359,1449,,0
SMR,CIV,6379,359,251,,0
SMR,CMR,7676,359,283,,0
SMR,COD,8499,359,,,0
SMR,COG,8397,359,438,,0
SMR,COK,18288,359,,,0
SMR,COL,8649,359,934,,0
SMR,COM,8237,359,,,0
SMR,CPV,4077,359,,,0
SMR,CRI,9395,359,142,,0
SMR,CUB,9011,359,,,0
SMR,CYM,8788,359,0,,0
SMR,CYP,2080,359,43,,0
SMR,CZE,4064,359,693,980,1
SMR,DEU,4064,359,391,,0
SMR,DJI,4178,359,297,,0
SMR,DMA,7013,359,0,,0
SMR,DNK,4865,359,0,,0
SMR,DOM,7651,359,,,0
SMR,DZA,1024,359,386,,0
SMR,ECU,10395,359,347,,0
SMR,EGY,1702,359,175,,0
SMR,ERI,4067,359,592,,0
SMR,ESP,1364,359,655,,0
SMR,EST,5481,359,23,,0
SMR,ETH,4067,359,864,6890,0
SMR,FIN,5498,359,0,,0
SMR,FJI,19011,359,,,0
SMR,FLK,13719,359,0,,0
SMR,FRA,513,359,757,,0
SMR,FRO,4860,359,0,,0
SMR,FSM,15462,359,,,0
SMR,GAB,7875,359,14,,0
SMR,GBR,3520,359,95,,0
